FMID,MarketName,MarketNameAndState,Website,Facebook,FacebookClustered,FacebookUnclear,FacebookUsernameNoAt,FacebookUsernamesWithAt,FacebookUsernamesToURL,FacebookValidURLS,Twitter,TwitterClustered,TwitterUsernamesNoAt,TwitterUsernameWithAt,TwitterUsernameToUrls,TwitterValidUrls,Youtube,YoutubeAccountNames,YoutubeUsernames,YoutubeURLs,OtherMedia,OtherMediaCopy,Instagram,InstagramExtractUsername,InstagramAmbiguous,InstagramToManuallyClean,InstagramUsername,InstagramURLS,street,city,County,State,zip,Season1Date,Season1DateToConvert,Season1DateInvalid,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,updateYear
1012058,Bristol County Agricultural High School,Bristol County Agricultural High School | Massachusetts,http://www.bcahs.com ,Bristol Aggie Grows Farm Stand,Bristol Aggie Grows Farm Stand,Bristol Aggie Grows Farm Stand,,,,,,,,,,,,,,,,,,,,,,,135 center street ,Dighton ,Bristol,Massachusetts,02715,,,,Sat: 8:00 AM-1:00 PM;,,,,,,,-71.112587,41.835964,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,N,6/28/2016 11:44:04 AM,2016-01-01T01:00:00Z
1004480,Bristol Farmers Market,Bristol Farmers Market | Wisconsin,http://www.FreeWebs.com/BristolFarmersMarket,,,,,,,,,,,,,,,,,,,,,,,,,,83rd Street,Bristol,Kenosha,Wisconsin,53104,June to October,June to October,,Wed:2:00 pm - 6:00 pm;,,,,,,,-88.043098,42.557598,Local government building grounds,N,N,N,N,N,-,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,4/13/2011 5:57:38 PM,2011-01-01T01:00:00Z
1007474,Bristol Farmers Market,Bristol Farmers Market | Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,"Old Bristol Centre Mall, 100 N. Main St.",Bristol,Hartford,Connecticut,,,,,,,,,,,,-72.945297,41.673,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1000309,Bristol Farmers' Market,Bristol Farmers' Market | Vermont,http://www.bristolfarmersmarket.org,https://www.facebook.com/BristolFarmersMarket,https://www.facebook.com/BristolFarmersMarket,,,,,https://www.facebook.com/BristolFarmersMarket,,,,,,,,,,,,,,,,,,,"Town Green, Main Street",Bristol,Addison,Vermont,05443,,,,Wed: 3:00 PM-6:00 PM;Sat: 10:00 AM-1:00 PM;,,,,,,,-73.079254,44.133495,Other,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,4/22/2014 7:44:18 PM,2014-01-01T01:00:00Z
1008017,Bristow Farmers Market,Bristow Farmers Market | Virginia,http://www.BristowFarmersMarket.com,https://www.facebook.com/pages/Bristow-Farmers-Market/336754686393407,https://www.facebook.com/pages/Bristow-Farmers-Market/336754686393407,,,,,https://www.facebook.com/pages/Bristow-Farmers-Market/336754686393407,,,,,,,,,,,,,,,,,,,9050 Devlin Rd,Bristow,Prince William,Virginia,20136,01/01/2014 to 12/31/2014,,,Sun: 10:00 AM-2:00 PM;,,,,,,,-77.57579,38.759277,Educational institution,Y,N,N,N,N,-,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,5/13/2014 12:34:10 AM,2014-01-01T01:00:00Z
1010604,BRIT First Saturday Farmers Market,BRIT First Saturday Farmers Market | Texas,http://www.brit.org,https://www.facebook.com/BRITorg,https://www.facebook.com/BRITorg,,,,,https://www.facebook.com/BRITorg,,,,,,,,,,,,,,,,,,,1700 University Drive,Fort Worth,Tarrant,Texas,76107,04/05/2014 to 10/04/2014,,,Sat: 8:00 AM-12:00 PM;,,,,,,,-97.362427,32.741787,,Y,N,N,N,N,N,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,9/24/2014 4:54:17 PM,2014-01-01T01:00:00Z
1002198,Britt Farmers Market,Britt Farmers Market | Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,72 Main Avenue South,Britt,Hancock,Iowa,50423,,,,,,,,,,,-93.801804,43.096298,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1010335,Broad and Mt. Vernon ,Broad and Mt. Vernon  | Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,Broad and Mt. Vernon Streets,Philadelphia,Philadelphia,Pennsylvania,,,,,,,,,,,,-75.161057,39.964039,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2014 11:06:12 AM,2014-01-01T01:00:00Z
1005301,Broad and Snyder Farmers' Market,Broad and Snyder Farmers' Market | Pennsylvania,http://thefoodtrust.org/farmers-markets/market/broad-and-snyder-1,,,,,,,,,,,,,,,,,,,,,,,,,,Broad and Snyder Streets,Philadelphia,Philadelphia,Pennsylvania,19148,06/01/2015 to 11/15/2015,,,Tue: 2:00 PM-7:00 PM;,,,,,,,-75.169502,39.924274,,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/24/2015 2:42:53 PM,2015-01-01T01:00:00Z
1005321,Broad and South,Broad and South | Pennsylvania,http://thefoodtrust.org/farmers-markets/market/broad-and-south,,,,,,,,,,,,,,,,,,,,,,,,,,Broad and South Streets,Philadelphia,Philadelphia,Pennsylvania,19103,06/01/2015 to 11/01/2015,,,Wed: 2:00 PM-7:00 PM;,,,,,,,-75.165367,39.943649,,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/24/2015 1:33:13 PM,2015-01-01T01:00:00Z
1001493,Broad Branch Farmers Market,Broad Branch Farmers Market | District of Columbia,http://www.redbudfarm.com,,,,,,,,,,,,,,,,,,,,,,,,,,Lafayette Elementary School,Washington,District of Columbia,District of Columbia,20015-2541,,,,,,,,,,,-77.067902,38.9664,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1018892,Broad Ripple Farmers Market,Broad Ripple Farmers Market | Indiana,http://brfm.org,BroadRippleFarmersMarket,BroadRippleFarmersMarket,,@BroadRippleFarmersMarket,@BroadRippleFarmersMarket,https://www.facebook.com/BroadRippleFarmersMarket,https://www.facebook.com/BroadRippleFarmersMarket,brfarmersmarket,brfarmersmarket,@brfarmersmarket,@brfarmersmarket,https://www.twitter.com/brfarmersmarket,https://www.twitter.com/brfarmersmarket,,,,,Instagram - brfarmersmarket,Instagram - brfarmersmarket,Instagram - brfarmersmarket,Instagram - brfarmersmarket,,,brfarmersmarket,https://www.instagram.com/brfarmersmarket,1115 Broad Ripple Avenue,Indianapolis IN,Marion,Indiana,64220,05/06/2017 to 11/18/2017,,,Sat: 8:00 AM-12:00 PM;,,,,,,,-86.138451,39.781708,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,12/20/2017 12:39:36 PM,2017-01-01T01:00:00Z
1019905,Broad St. Farmers Market,Broad St. Farmers Market | Rhode Island,https://guide.farmfreshri.org/food/farmersmarkets_details.php?market=3,https://www.facebook.com/farmfreshri/,https://www.facebook.com/farmfreshri/,,,,,https://www.facebook.com/farmfreshri/,,,,,,,,,,,,,,,,,,,807 Broad St.,Providence,Providence,Rhode Island,02907,06/20/2020 to 10/31/2020,,,Sat: 8:00 AM-12:00 PM;,,,,,,,-71.418922,41.801868,,Y,Y,Y,Y,Y,-,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/5/2020 12:51:56 PM,2020-01-01T01:00:00Z
1006306,Broadmoor Farmers Market,Broadmoor Farmers Market | Colorado,http://www.springsfarmersmarket.com,,,,,,,,,,,,,,,,,,,,,,,,,,315 Lake Ave,Colorado Springs,El Paso,Colorado,80906,05/26/2014 to 09/29/2014,,,Mon: 9:00 AM-2:00 PM;,,,,,,,-104.83362,38.794613,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,3/19/2014 4:40:23 PM,2014-01-01T01:00:00Z
1009948,Broadway Farmers Market,Broadway Farmers Market | Ohio,http://slavicvillage.org/farmersmarket,https://www.facebook.com/pages/Broadway-Farmers-Market,https://www.facebook.com/pages/Broadway-Farmers-Market,,,,,https://www.facebook.com/pages/Broadway-Farmers-Market,,,,,,,,,,,,,,,,,,,,Cleveland ,Cuyahoga,Ohio,,06/23/2014 to 09/22/2014,,,Mon: 4:00 PM-7:00 PM;,,,,,,,-81.645294,41.461449,Other,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,4/15/2014 12:40:34 PM,2014-01-01T01:00:00Z
1010385,Broadway Farmers Market,Broadway Farmers Market | Washington,http://www.tacomafarmersmarket.com,https://www.facebook.com/TacomaFarmersMarket,https://www.facebook.com/TacomaFarmersMarket,,,,,https://www.facebook.com/TacomaFarmersMarket,,,,,,,,,,,,,,,,,,,902 Broadway,Tacoma,Pierce,Washington,98402,05/01/2014 to 10/30/2014,,,Thu: 10:00 AM-3:00 PM;,,,,,,,-122.44077,47.255146,Closed-off public street,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,8/4/2014 1:37:20 PM,2014-01-01T01:00:00Z
1019257,Broadway Farmers Market,Broadway Farmers Market | Virginia,http://www.town.broadway.va.us/farmers-market.html,https://www.facebook.com/BroadwayFarmMkt/,https://www.facebook.com/BroadwayFarmMkt/,,,,,https://www.facebook.com/BroadwayFarmMkt/,Broadwayfarmmkt,Broadwayfarmmkt,@Broadwayfarmmkt,@Broadwayfarmmkt,https://www.twitter.com/Broadwayfarmmkt,https://www.twitter.com/Broadwayfarmmkt,,,,,,,,,,,,,161 S Main St,Broadway,Rockingham,Virginia,22815,05/05/2018 to 09/01/2018,,,Sat: 8:00 AM-1:00 PM;,,Sat: 9:00 AM-1:00 PM;,,,,,-78.799904,38.611374,,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,9/17/2018 1:36:15 PM,2018-01-01T01:00:00Z
1000821,Brockport Farmers Market,Brockport Farmers Market | New York,,,,,,,,,,,,,,,,,,,,,,,,,,,"Market St, between Main & Water Sts",Brockport,Monroe,New York,,,,,,,,,,,,-77.936996,43.215302,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1007603,Brockton Fairgrounds Farmers Market,Brockton Fairgrounds Farmers Market | Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,600 Belmont Street,Brockton,,Massachusetts,02301,,,,,,,,,,,-71.043297,42.072498,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1018260,Brockton Farmers Market at City Hall Plaza,Brockton Farmers Market at City Hall Plaza | Massachusetts,http://brocktonfarmersmarket.com,www.facebook.com/brocktonfarmersmarket/,www.facebook.com/brocktonfarmersmarket/,,,,,www.facebook.com/brocktonfarmersmarket/,twitter.com/brocktonmarket,twitter.com/brocktonmarket,,,,twitter.com/brocktonmarket,,,,,www.instagram.com/brocktonfarmersmkt/,www.instagram.com/brocktonfarmersmkt/,www.instagram.com/brocktonfarmersmkt/,,,,,www.instagram.com/brocktonfarmersmkt/,45 School St,Brockton,Plymouth,Massachusetts,02301,07/13/2018 to 10/26/2018,,,Fri: 10:00 AM-2:00 PM;,,,,,,,-71.018814,42.082794,,Y,Y,Y,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/30/2018 10:48:12 AM,2018-01-01T01:00:00Z
1018661,Broken Bow Farmers Market,Broken Bow Farmers Market | Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,East Highway 2 ,Broken Bow ,Custer,Nebraska,68822,06/01/2017 to 10/05/2017,,,Thu: 11:00 AM-3:00 PM;,,,,,,,-99.623299,41.402405,,Y,N,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,7/13/2017 4:28:33 PM,2017-01-01T01:00:00Z
1006039,Bronson Winter Farmers' Market,Bronson Winter Farmers' Market | Michigan,http://www.bronsonhealth.com/farmersmarket,,,,,,,,,,,,,,,,,,,,,,,,,,601 John Street,Kalamazoo,Kalamazoo,Michigan,49007,November to April,November to April,,Fri:10:30 am - 2:00 pm;,,,,,,,-85.582001,42.284901,Healthcare Institution,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,4/4/2011 4:06:11 PM,2011-01-01T01:00:00Z
1000095,Bronx Borough Hall Greenmarket,Bronx Borough Hall Greenmarket | New York,http://www.grownyc.org,https://www.facebook.com/bronxgreenmarkets,https://www.facebook.com/BronxGreenmarkets,,,,,https://www.facebook.com/BronxGreenmarkets,,,,,,,,,,,,,,,,,,,Grand Concourse & 161 St,Bronx,Bronx,New York,10452,06/04/2013 to 11/26/2013,,,Tue: 8:00 AM-4:00 PM;,,,,,,,-73.9226,40.826981,Other,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/23/2013 2:44:49 PM,2013-01-01T01:00:00Z
1012744,Bronxville Farmers Market,Bronxville Farmers Market | New York,http://www.bronxvillefarmersmarket.com/,https://www.facebook.com/BronxvilleFarmersMarket/,https://www.facebook.com/BronxvilleFarmersMarket/,,,,,https://www.facebook.com/BronxvilleFarmersMarket/,,,,,,,,,,,,,,,,,,,Stone Place and Paxton Avenue ,Bronxville,Westchester,New York,10708,05/04/2016 to 11/19/2016,,,Sat: 8:30 AM-1:00 PM;,,,,,,,-73.837784,40.939995,,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,7/28/2016 3:30:03 PM,2016-01-01T01:00:00Z
1006203,Bronzeville (Chicago) Farmers Market,Bronzeville (Chicago) Farmers Market | Illinois,http://www.cityofchicago.org/specialevents,,,,,,,,,,,,,,,,,,,,,,,,,,3000 S. King Dr.,Chicago,Cook,Illinois,60602,,,,,,,,,,,-87.626701,41.844799,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1019794,Bronzeville Growers Market,Bronzeville Growers Market | Ohio,,https://www.facebook.com/2018BGM/?modal=admin_todo_tour,https://www.facebook.com/2018BGM/?modal=admin_todo_tour,,,,,https://www.facebook.com/2018BGM/?modal=admin_todo_tour,,,,,,,,,,,,,,,,,,,925 E. Mt. Vernon Avenue,Columbus ,Franklin,Ohio,43203,07/02/2020 to 08/27/2020,,,Thu: 3:00 PM-6:00 PM;,,,,,,,-82.976997,39.97139,,Y,N,N,N,N,-,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,3/10/2020 12:10:09 PM,2020-01-01T01:00:00Z
1005367,Brooke County Farmers Market - Follansbee ,Brooke County Farmers Market - Follansbee  | West Virginia,,https://www.facebook.com/Brookecountyfarmersmarketwv/,https://www.facebook.com/Brookecountyfarmersmarketwv/,,,,,https://www.facebook.com/Brookecountyfarmersmarketwv/,,,,,,,,,,,,,,,,,,,1500 Main Street,Follansbee,Brooke,West Virginia,26037,06/22/2016 to 09/28/2016,,,Wed: 3:00 PM-6:00 PM;,,,,,,,-80.594917,40.337917,,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/28/2016 8:54:07 AM,2016-01-01T01:00:00Z
1000787,Brooke County Farmers Market - Wellsburg,Brooke County Farmers Market - Wellsburg | West Virginia,https://www.facebook.com/Brookecountyfarmersmarketwv/,,,,,,,,,,,,,,,,,,,,,,,,,,Route 2 Wellsburg,Wellsburg,Brooke,West Virginia,26070,06/25/2016 to 09/17/2016,,,Sat: 9:00 AM-1:00 PM;,,,,,,,-80.637779,40.251007,,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/28/2016 8:52:25 AM,2016-01-01T01:00:00Z
1001097,Brookfield Farmers Market,Brookfield Farmers Market | Wisconsin,http://www.brookfieldfarmersmarket.com,www.facebook.com/BrookfieldWIfarmersmarket ,www.facebook.com/BrookfieldWIfarmersmarket ,,,,,www.facebook.com/BrookfieldWIfarmersmarket ,,,,,,,,,,,,,,,,,,,2000 North Calhoun Road,Brookfield,Waukesha,Wisconsin,53005,05/07/2016 to 10/29/2016,,,Sat: 7:30 AM-12:00 PM;,,,,,,,-88.125618,43.057819,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,7/8/2016 10:04:35 AM,2016-01-01T01:00:00Z
1003988,Brookfield Farmers Market,Brookfield Farmers Market | Illinois,http://www.brookfieldchamber.net,https://www.facebook.com/pages/Brookfield-IL-Chamber-of-Commerce/302614520085?ref=search&sid=1019319338.2148396957..1,https://www.facebook.com/pages/Brookfield-IL-Chamber-of-Commerce/302614520085?ref=search&sid=1019319338.2148396957..1,,,,,https://www.facebook.com/pages/Brookfield-IL-Chamber-of-Commerce/302614520085?ref=search&sid=1019319338.2148396957..1,,,,,,,,,,,,,,,,,,,8820 Brookfield Avenue,Brookfield,Cook,Illinois,60513,06/08/2014 to 10/18/2014,,,Sat: 8:00 AM-1:00 PM;,,,,,,,-87.841141,41.823078,Local government building grounds,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,5/12/2014 2:24:37 PM,2014-01-01T01:00:00Z
1007361,Brookfield Farmers Market,Brookfield Farmers Market | Massachusetts,,https://www.facebook.com/brookfieldfarmersmarket,https://www.facebook.com/brookfieldfarmersmarket,,,,,https://www.facebook.com/brookfieldfarmersmarket,,,,,,,,,,,,,,,,,,,55 South Maple St (Rte 9),Brookfield,Worcester,Massachusetts,01506,06/07/2013 to 09/27/2013,,,Fri: 4:00 PM-6:30 PM;,,,,,,,-72.083023,42.211437,Private business parking lot,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,5/16/2014 6:14:20 AM,2014-01-01T01:00:00Z
1006915,Brookfield Farmers' Market,Brookfield Farmers' Market | Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,"200 block S Main St, Tormey Park",Brookfield,Linn,Missouri,64628,May to October,May to October,,Sat:8:00 AM - 12:00 PM;,,,,,,,-93.073532,39.78447,,N,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,6/5/2012 2:34:01 PM,2012-01-01T01:00:00Z
1002166,Brookhaven Farmers Market,Brookhaven Farmers Market | Mississippi,,https://www.facebook.com/farmersmarketbrookaven,https://www.facebook.com/farmersmarketbrookaven,,,,,https://www.facebook.com/farmersmarketbrookaven,,,,,,,,,,,,,,,,,,,S Whitworth Ave. and W. Chickasaw St.,Brookhaven,Lincoln,Mississippi,39601,06/06/2014 to 09/12/2014,,,Tue: 3:00 PM-6:00 PM;Fri: 7:00 AM-12:00 PM;,,,,,,,-90.443863,31.577229,Local government building grounds,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,3/14/2014 2:53:57 PM,2014-01-01T01:00:00Z
1012726,Brookhaven Farmers Market,Brookhaven Farmers Market | Georgia,http://www.brookhavenfarmersmarket.com,https://www.facebook.com/brookhavenmarket,https://www.facebook.com/brookhavenmarket,,,,,https://www.facebook.com/brookhavenmarket,,,,,,,,,,,,,,,,,,,1375 Fernwood Circle NE,Brookhaven,DeKalb,Georgia,30319,04/16/2016 to 12/10/2016,,,Sat: 9:00 AM-12:00 PM;,,,,,,,-84.334724,33.86013,,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,7/24/2016 10:05:36 PM,2016-01-01T01:00:00Z
1005482,Brookings Farmers Market,Brookings Farmers Market | South Dakota,http://www.brookingsfarmersmarket.com,https://www.facebook.com/pages/Brookings-Farmers-Market/117737541579595,https://www.facebook.com/pages/Brookings-Farmers-Market/117737541579595,,,,,https://www.facebook.com/pages/Brookings-Farmers-Market/117737541579595,,,,,,,,,,,,,,,,,,,300 Block of 6th Ave,Brookings,Brookings,South Dakota,57006,05/07/2016 to 10/29/2016,,,Sun: 9:00 AM-1:00 PM;,,,,,,,-96.795258,44.308815,,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/12/2016 6:42:42 PM,2016-01-01T01:00:00Z
1019527,BROOKINGS HARBOR FARMERS MARKET,BROOKINGS HARBOR FARMERS MARKET | Oregon,http://www.101farmersmarket.com/,https://www.facebook.com/Brookingsharborfarmersmarket/,https://www.facebook.com/Brookingsharborfarmersmarket/,,,,,https://www.facebook.com/Brookingsharborfarmersmarket/,,,,,,,,,,,,,,,,,,,15786 HWY 101 SOUTH,Brookings ,Curry,Oregon,97415,01/01/2019 to 12/31/2019,,,Wed: 10:00 AM-3:00 PM;Sat: 10:00 AM-3:00 PM;,,,,,,,-124.24496,42.0373,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,5/15/2019 5:21:35 AM,2019-01-01T01:00:00Z
1018280,Brookland Tuesday Farmers Market,Brookland Tuesday Farmers Market | District of Columbia,http://www.lickingcreekbendfarm.com,https://www.facebook.com,https://www.facebook.com,https://www.facebook.com,,,,,,,,,,,,,,,https://www.instagram.com/lickingcreekbendfarm/,https://www.instagram.com/lickingcreekbendfarm/,https://www.instagram.com/lickingcreekbendfarm/,,,,,https://www.instagram.com/lickingcreekbendfarm/,"10th and Otis Streets, NE",District of Columbia,District of Columbia,District of Columbia,20017,06/06/2017 to 10/31/2017,,,Tue: 4:00 PM-7:00 PM;,,,,,,,-76.992645,38.93441,,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,6/21/2017 9:31:15 AM,2017-01-01T01:00:00Z
1012257,Brookland's Monroe St Farmers Market,Brookland's Monroe St Farmers Market | District of Columbia,http://www.community-foodworks.org/monroe-street-ne,https://www.facebook.com/FarmersMarketontheArtsWalk/,https://www.facebook.com/FarmersMarketontheArtsWalk/,,,,,https://www.facebook.com/FarmersMarketontheArtsWalk/,https://twitter.com/monroestfm,https://twitter.com/monroestfm,,,,https://twitter.com/monroestfm,,,,,,,,,,,,,716 Monroe St NE,"Washington, DC",District of Columbia,District of Columbia,20018,04/16/2016 to 12/17/2016,,,Sat: 9:00 AM-1:00 PM;,,,,,,,-76.995087,38.93309,,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,N,7/5/2016 5:19:27 PM,2016-01-01T01:00:00Z
1005212,Brooklin Farmers' Market,Brooklin Farmers' Market | Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklin,,Maine,04616,,,,,,,,,,,-68.5672,44.267601,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1012091,Brookline Farmers' Market,Brookline Farmers' Market | Massachusetts,http://brooklinefarmersmarket.com,https://www.facebook.com/BrooklineFarmersMarket/,https://www.facebook.com/BrooklineFarmersMarket/,,,,,https://www.facebook.com/BrooklineFarmersMarket/,,,,,,,,,,,https://www.instagram.com/brooklinefarmersmarket/,https://www.instagram.com/brooklinefarmersmarket/,https://www.instagram.com/brooklinefarmersmarket/,,,,,https://www.instagram.com/brooklinefarmersmarket/,Centre Street West Parking Lot,Brookline ,Norfolk,Massachusetts,02446,06/02/2016 to 11/17/2016,,,Thu: 1:30 PM-6:30 PM;,,,,,,,-71.123894,42.342194,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,6/29/2016 7:48:26 AM,2016-01-01T01:00:00Z
1000100,Brooklyn Borough Hall Greenmarket,Brooklyn Borough Hall Greenmarket | New York,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,https://www.facebook.com/BrooklynGreenmarkets,,,,,https://www.facebook.com/BrooklynGreenmarkets,,,,,,,,,,,,,,,,,,,Court & Montague,Brooklyn,Kings,New York,11201,01/01/2013 to 12/31/2013,,,Tue: 8:00 AM-6:00 PM;Thu: 8:00 AM-6:00 PM;Sat: 8:00 AM-6:00 PM;,,,,,,,-73.990356,40.693722,Other,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,7/23/2013 2:30:13 PM,2013-01-01T01:00:00Z
1000775,Brooklyn Farmers Market,Brooklyn Farmers Market | Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn Community Building,Brooklyn,Dane,Wisconsin,53521,,,,,,,,,,,-89.369003,42.852299,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
